SteamRatio(mol:mol EB),Pressure(bar),Temperature(K),EconomicPotential($/hr)
8.500000,0.700000,865.000000,-190.250425
8.500000,0.700000,870.000000,-166.009880
8.500000,0.700000,875.000000,-145.824649
8.500000,0.700000,880.000000,-129.605697
8.500000,0.700000,885.000000,-117.118420
8.500000,0.700000,890.000000,-108.387979
8.500000,0.700000,895.000000,-103.207942
8.500000,0.700000,900.000000,-101.592811
8.500000,0.700000,905.000000,-103.471586
8.500000,0.700000,910.000000,-108.841527
8.500000,0.700000,915.000000,-117.646574
8.500000,0.700000,920.000000,-129.898083
8.500000,0.700000,925.000000,-145.693319
8.500000,0.700000,930.000000,-164.979432
8.500000,0.700000,935.000000,-187.911464
8.500000,0.700000,940.000000,-214.533394
8.500000,0.700000,945.000000,-244.944154
8.500000,0.700000,950.000000,-279.286122
8.500000,0.800000,800.000000,-1122.867387
8.500000,0.800000,805.000000,-1011.139716
8.500000,0.800000,810.000000,-908.618270
8.500000,0.800000,815.000000,-814.671728
8.500000,0.800000,820.000000,-728.717664
8.500000,0.800000,825.000000,-650.241480
8.500000,0.800000,830.000000,-578.754623
8.500000,0.800000,835.000000,-513.837831
8.500000,0.800000,840.000000,-455.092151
8.500000,0.800000,845.000000,-402.161529
8.500000,0.800000,850.000000,-354.723532
8.500000,0.800000,855.000000,-312.490130
8.500000,0.800000,860.000000,-275.198206
8.500000,0.800000,865.000000,-242.614764
8.500000,0.800000,870.000000,-214.546404
8.500000,0.800000,875.000000,-190.763552
8.500000,0.800000,880.000000,-171.144512
8.500000,0.800000,885.000000,-155.540803
8.500000,0.800000,890.000000,-143.830121
8.500000,0.800000,895.000000,-135.935214
8.500000,0.800000,900.000000,-131.743489
8.500000,0.800000,905.000000,-131.229360
8.500000,0.800000,910.000000,-134.347365
8.500000,0.800000,915.000000,-141.080500
8.500000,0.800000,920.000000,-151.455279
8.500000,0.800000,925.000000,-165.436303
8.500000,0.800000,930.000000,-183.058432
8.500000,0.800000,935.000000,-204.442589
8.500000,0.800000,940.000000,-229.635745
8.500000,0.800000,945.000000,-258.736482
8.500000,0.800000,950.000000,-291.841614
8.500000,0.900000,800.000000,-1248.195872
8.500000,0.900000,805.000000,-1128.307505
8.500000,0.900000,810.000000,-1018.136911
8.500000,0.900000,815.000000,-917.015455
8.500000,0.900000,820.000000,-824.325925
8.500000,0.900000,825.000000,-739.524196
8.500000,0.900000,830.000000,-662.092250
8.500000,0.900000,835.000000,-591.587564
8.500000,0.900000,840.000000,-527.587577
8.500000,0.900000,845.000000,-469.715598
8.500000,0.900000,850.000000,-417.630391
8.500000,0.900000,855.000000,-371.027342
8.500000,0.900000,860.000000,-329.630765
8.500000,0.900000,865.000000,-293.184620
8.500000,0.900000,870.000000,-261.472776
8.500000,0.900000,875.000000,-234.311585
8.500000,0.900000,880.000000,-211.485106
8.500000,0.900000,885.000000,-192.886449
8.500000,0.900000,890.000000,-178.375791
8.500000,0.900000,895.000000,-167.850667
8.500000,0.900000,900.000000,-161.201565
8.500000,0.900000,905.000000,-158.393527
8.500000,0.900000,910.000000,-159.367842
8.500000,0.900000,915.000000,-164.106429
8.500000,0.900000,920.000000,-172.588628
8.500000,0.900000,925.000000,-184.825650
8.500000,0.900000,930.000000,-200.872236
8.500000,0.900000,935.000000,-220.758656
8.500000,0.900000,940.000000,-244.557306
8.500000,0.900000,945.000000,-272.352715
8.500000,0.900000,950.000000,-304.295902
8.500000,1.000000,800.000000,-1367.665662
8.500000,1.000000,805.000000,-1240.090748
8.500000,1.000000,810.000000,-1122.715602
8.500000,1.000000,815.000000,-1014.835933
8.500000,1.000000,820.000000,-915.801268
8.500000,1.000000,825.000000,-825.039210
8.500000,1.000000,830.000000,-742.003527
8.500000,1.000000,835.000000,-666.229410
8.500000,1.000000,840.000000,-597.271696
8.500000,1.000000,845.000000,-534.733947
8.500000,1.000000,850.000000,-478.256978
8.500000,1.000000,855.000000,-427.520384
8.500000,1.000000,860.000000,-382.233949
8.500000,1.000000,865.000000,-342.143661
8.500000,1.000000,870.000000,-306.971591
8.500000,1.000000,875.000000,-276.557845
8.500000,1.000000,880.000000,-250.701385
8.500000,1.000000,885.000000,-229.249642
8.500000,1.000000,890.000000,-212.087527
8.500000,1.000000,895.000000,-199.012346
8.500000,1.000000,900.000000,-190.004765
8.500000,1.000000,905.000000,-184.988934
8.500000,1.000000,910.000000,-183.905297
8.500000,1.000000,915.000000,-186.697136
8.500000,1.000000,920.000000,-193.377168
8.500000,1.000000,925.000000,-203.940807
8.500000,1.000000,930.000000,-218.413746
8.500000,1.000000,935.000000,-236.845237
8.500000,1.000000,940.000000,-259.311524
8.500000,1.000000,945.000000,-285.827497
8.500000,1.000000,950.000000,-316.571509
8.500000,1.100000,800.000000,-1482.028797
8.500000,1.100000,805.000000,-1347.169897
8.500000,1.100000,810.000000,-1222.968003
8.500000,1.100000,815.000000,-1108.684636
8.500000,1.100000,820.000000,-1003.637391
8.500000,1.100000,825.000000,-907.226712
8.500000,1.100000,830.000000,-818.879232
8.500000,1.100000,835.000000,-738.108707
8.500000,1.100000,840.000000,-664.448218
8.500000,1.100000,845.000000,-597.482339
8.500000,1.100000,850.000000,-536.834628
8.500000,1.100000,855.000000,-482.169533
8.500000,1.100000,860.000000,-433.182930
8.500000,1.100000,865.000000,-389.588911
8.500000,1.100000,870.000000,-351.151417
8.500000,1.100000,875.000000,-317.650059
8.500000,1.100000,880.000000,-288.882918
8.500000,1.100000,885.000000,-264.705479
8.500000,1.100000,890.000000,-244.927602
8.500000,1.100000,895.000000,-229.471056
8.500000,1.100000,900.000000,-218.194913
8.500000,1.100000,905.000000,-211.049120
8.500000,1.100000,910.000000,-207.966935
8.500000,1.100000,915.000000,-208.901445
8.500000,1.100000,920.000000,-213.841923
8.500000,1.100000,925.000000,-222.772806
8.500000,1.100000,930.000000,-235.719811
8.500000,1.100000,935.000000,-252.722976
8.500000,1.100000,940.000000,-273.864767
8.500000,1.100000,945.000000,-299.140819
8.500000,1.100000,950.000000,-328.766176
8.500000,1.200000,800.000000,-1591.888997
8.500000,1.200000,805.000000,-1450.093122
8.500000,1.200000,810.000000,-1319.403803
8.500000,1.200000,815.000000,-1199.009326
8.500000,1.200000,820.000000,-1088.236890
8.500000,1.200000,825.000000,-986.447315
8.500000,1.200000,830.000000,-893.041068
8.500000,1.200000,835.000000,-807.511209
8.500000,1.200000,840.000000,-729.369817
8.500000,1.200000,845.000000,-658.183122
8.500000,1.200000,850.000000,-593.558022
8.500000,1.200000,855.000000,-535.144352
8.500000,1.200000,860.000000,-482.624594
8.500000,1.200000,865.000000,-435.700448
8.500000,1.200000,870.000000,-394.121897
8.500000,1.200000,875.000000,-357.703346
8.500000,1.200000,880.000000,-326.106207
8.500000,1.200000,885.000000,-299.288912
8.500000,1.200000,890.000000,-277.049201
8.500000,1.200000,895.000000,-259.298107
8.500000,1.200000,900.000000,-245.809564
8.500000,1.200000,905.000000,-236.623382
8.500000,1.200000,910.000000,-231.633263
8.500000,1.200000,915.000000,-230.726521
8.500000,1.200000,920.000000,-233.965666
8.500000,1.200000,925.000000,-241.310641
8.500000,1.200000,930.000000,-252.773877
8.500000,1.200000,935.000000,-268.400400
8.500000,1.200000,940.000000,-288.215890
8.500000,1.200000,945.000000,-312.314972
8.500000,1.200000,950.000000,-340.816804
8.500000,1.300000,800.000000,-1697.739639
8.500000,1.300000,805.000000,-1549.309741
8.500000,1.300000,810.000000,-1412.405108
8.500000,1.300000,815.000000,-1286.179467
8.500000,1.300000,820.000000,-1169.933189
8.500000,1.300000,825.000000,-1063.000857
8.500000,1.300000,830.000000,-964.757636
8.500000,1.300000,835.000000,-874.676565
8.500000,1.300000,840.000000,-792.249384
8.500000,1.300000,845.000000,-717.024555
8.500000,1.300000,850.000000,-648.592834
8.500000,1.300000,855.000000,-586.589908
8.500000,1.300000,860.000000,-530.685298
8.500000,1.300000,865.000000,-480.579764
8.500000,1.300000,870.000000,-435.977551
8.500000,1.300000,875.000000,-396.673597
8.500000,1.300000,880.000000,-362.442254
8.500000,1.300000,885.000000,-333.101878
8.500000,1.300000,890.000000,-308.475844
8.500000,1.300000,895.000000,-288.443107
8.500000,1.300000,900.000000,-272.920190
8.500000,1.300000,905.000000,-261.702221
8.500000,1.300000,910.000000,-254.853961
8.500000,1.300000,915.000000,-252.200969
8.500000,1.300000,920.000000,-253.784169
8.500000,1.300000,925.000000,-259.588367
8.500000,1.300000,930.000000,-269.615840
8.500000,1.300000,935.000000,-283.880224
8.500000,1.300000,940.000000,-302.461604
8.500000,1.300000,945.000000,-325.358137
8.500000,1.300000,950.000000,-352.720048
8.500000,1.400000,800.000000,-1799.990093
8.500000,1.400000,805.000000,-1645.210298
8.500000,1.400000,810.000000,-1502.324754
8.500000,1.400000,815.000000,-1370.504151
8.500000,1.400000,820.000000,-1249.018815
8.500000,1.400000,825.000000,-1137.139832
8.500000,1.400000,830.000000,-1034.255954
8.500000,1.400000,835.000000,-939.808100
8.500000,1.400000,840.000000,-853.268278
8.500000,1.400000,845.000000,-774.167701
8.500000,1.400000,850.000000,-702.081446
8.500000,1.400000,855.000000,-636.631457
8.500000,1.400000,860.000000,-577.474671
8.500000,1.400000,865.000000,-524.285279
8.500000,1.400000,870.000000,-476.806566
8.500000,1.400000,875.000000,-434.805051
8.500000,1.400000,880.000000,-397.962753
8.500000,1.400000,885.000000,-366.165079
8.500000,1.400000,890.000000,-339.262290
8.500000,1.400000,895.000000,-317.052146
8.500000,1.400000,900.000000,-299.457056
8.500000,1.400000,905.000000,-286.337877
8.500000,1.400000,910.000000,-277.656768
8.500000,1.400000,915.000000,-273.318146
8.500000,1.400000,920.000000,-273.343841
8.500000,1.400000,925.000000,-277.608185
8.500000,1.400000,930.000000,-286.218214
8.500000,1.400000,935.000000,-299.169133
8.500000,1.400000,940.000000,-316.492352
8.500000,1.400000,945.000000,-338.253205
8.500000,1.400000,950.000000,-364.543571
9.000000,0.400000,800.000000,-658.674777
9.000000,0.400000,805.000000,-585.005286
9.000000,0.400000,810.000000,-518.219228
9.000000,0.400000,815.000000,-457.841950
9.000000,0.400000,820.000000,-403.435939
9.000000,0.400000,825.000000,-354.607336
9.000000,0.400000,830.000000,-311.000370
9.000000,0.400000,835.000000,-272.284722
9.000000,0.400000,840.000000,-238.162229
9.000000,0.400000,845.000000,-208.370907
9.000000,0.400000,850.000000,-182.669811
9.000000,0.400000,855.000000,-160.842304
9.000000,0.400000,860.000000,-142.700016
9.000000,0.400000,865.000000,-128.080443
9.000000,0.400000,870.000000,-116.832259
9.000000,0.400000,875.000000,-108.834476
9.000000,0.400000,880.000000,-103.990342
9.000000,0.400000,885.000000,-102.246440
9.000000,0.400000,890.000000,-103.450768
9.000000,0.400000,895.000000,-107.677539
9.000000,0.400000,900.000000,-114.789547
9.000000,0.400000,905.000000,-124.869826
9.000000,0.400000,910.000000,-137.886465
9.000000,0.400000,915.000000,-153.888264
9.000000,0.400000,920.000000,-172.913018
9.000000,0.400000,925.000000,-195.052077
9.000000,0.400000,930.000000,-220.306791
9.000000,0.400000,935.000000,-248.857385
9.000000,0.400000,940.000000,-280.793992
9.000000,0.400000,945.000000,-316.244107
9.000000,0.400000,950.000000,-355.369741
9.000000,0.500000,800.000000,-825.082460
9.000000,0.500000,805.000000,-739.561725
9.000000,0.500000,810.000000,-661.688573
9.000000,0.500000,815.000000,-590.938898
9.000000,0.500000,820.000000,-526.828985
9.000000,0.500000,825.000000,-468.924238
9.000000,0.500000,830.000000,-416.832602
9.000000,0.500000,835.000000,-370.188073
9.000000,0.500000,840.000000,-328.659641
9.000000,0.500000,845.000000,-291.960362
9.000000,0.500000,850.000000,-259.812267
9.000000,0.500000,855.000000,-231.980233
9.000000,0.500000,860.000000,-208.248549
9.000000,0.500000,865.000000,-188.428252
9.000000,0.500000,870.000000,-172.351421
9.000000,0.500000,875.000000,-159.874167
9.000000,0.500000,880.000000,-150.875788
9.000000,0.500000,885.000000,-145.257732
9.000000,0.500000,890.000000,-142.950119
9.000000,0.500000,895.000000,-143.852727
9.000000,0.500000,900.000000,-147.947209
9.000000,0.500000,905.000000,-155.180635
9.000000,0.500000,910.000000,-165.612025
9.000000,0.500000,915.000000,-179.248395
9.000000,0.500000,920.000000,-196.048677
9.000000,0.500000,925.000000,-216.132463
9.000000,0.500000,930.000000,-239.548337
9.000000,0.500000,935.000000,-266.381387
9.000000,0.500000,940.000000,-296.731264
9.000000,0.500000,945.000000,-330.734363
9.000000,0.500000,950.000000,-368.517187
9.000000,0.600000,800.000000,-979.158418
9.000000,0.600000,805.000000,-882.982188
9.000000,0.600000,810.000000,-795.130294
9.000000,0.600000,815.000000,-715.033078
9.000000,0.600000,820.000000,-642.164395
9.000000,0.600000,825.000000,-576.058306
9.000000,0.600000,830.000000,-516.272349
9.000000,0.600000,835.000000,-462.425948
9.000000,0.600000,840.000000,-414.157151
9.000000,0.600000,845.000000,-371.142823
9.000000,0.600000,850.000000,-333.090609
9.000000,0.600000,855.000000,-299.740016
9.000000,0.600000,860.000000,-270.853823
9.000000,0.600000,865.000000,-246.238589
9.000000,0.600000,870.000000,-225.661093
9.000000,0.600000,875.000000,-209.009191
9.000000,0.600000,880.000000,-196.116552
9.000000,0.600000,885.000000,-186.885432
9.000000,0.600000,890.000000,-181.188348
9.000000,0.600000,895.000000,-179.004327
9.000000,0.600000,900.000000,-180.176735
9.000000,0.600000,905.000000,-184.770025
9.000000,0.600000,910.000000,-192.713301
9.000000,0.600000,915.000000,-204.037322
9.000000,0.600000,920.000000,-218.734308
9.000000,0.600000,925.000000,-236.889148
9.000000,0.600000,930.000000,-258.473935
9.000000,0.600000,935.000000,-283.635433
9.000000,0.600000,940.000000,-312.483479
9.000000,0.600000,945.000000,-345.045303
9.000000,0.600000,950.000000,-381.525072
9.000000,0.700000,800.000000,-1123.295259
9.000000,0.700000,805.000000,-1017.374725
9.000000,0.700000,810.000000,-920.392576
9.000000,0.700000,815.000000,-831.736499
9.000000,0.700000,820.000000,-750.840649
9.000000,0.700000,825.000000,-677.205389
9.000000,0.700000,830.000000,-610.354611
9.000000,0.700000,835.000000,-549.881055
9.000000,0.700000,840.000000,-495.395582
9.000000,0.700000,845.000000,-446.551094
9.000000,0.700000,850.000000,-403.033176
9.000000,0.700000,855.000000,-364.561579
9.000000,0.700000,860.000000,-330.879950
9.000000,0.700000,865.000000,-301.767147
9.000000,0.700000,870.000000,-277.004148
9.000000,0.700000,875.000000,-256.428808
9.000000,0.700000,880.000000,-239.879033
9.000000,0.700000,885.000000,-227.225574
9.000000,0.700000,890.000000,-218.358297
9.000000,0.700000,895.000000,-213.183427
9.000000,0.700000,900.000000,-211.664636
9.000000,0.700000,905.000000,-213.660645
9.000000,0.700000,910.000000,-219.242591
9.000000,0.700000,915.000000,-228.349738
9.000000,0.700000,920.000000,-241.010350
9.000000,0.700000,925.000000,-257.275038
9.000000,0.700000,930.000000,-277.112025
9.000000,0.700000,935.000000,-300.661025
9.000000,0.700000,940.000000,-328.006607
9.000000,0.700000,945.000000,-359.182532
9.000000,0.700000,950.000000,-394.419593
9.000000,0.800000,800.000000,-1259.199388
9.000000,0.800000,805.000000,-1144.255895
9.000000,0.800000,810.000000,-1038.817241
9.000000,0.800000,815.000000,-942.230791
9.000000,0.800000,820.000000,-853.893159
9.000000,0.800000,825.000000,-773.272859
9.000000,0.800000,830.000000,-699.862005
9.000000,0.800000,835.000000,-633.228221
9.000000,0.800000,840.000000,-572.956835
9.000000,0.800000,845.000000,-518.678354
9.000000,0.800000,850.000000,-470.057868
9.000000,0.800000,855.000000,-426.796922
9.000000,0.800000,860.000000,-388.621639
9.000000,0.800000,865.000000,-355.308866
9.000000,0.800000,870.000000,-326.583636
9.000000,0.800000,875.000000,-302.347972
9.000000,0.800000,880.000000,-282.299987
9.000000,0.800000,885.000000,-266.413252
9.000000,0.800000,890.000000,-254.519692
9.000000,0.800000,895.000000,-246.555353
9.000000,0.800000,900.000000,-242.340788
9.000000,0.800000,905.000000,-241.918021
9.000000,0.800000,910.000000,-245.218824
9.000000,0.800000,915.000000,-252.202296
9.000000,0.800000,920.000000,-262.891841
9.000000,0.800000,925.000000,-277.329056
9.000000,0.800000,930.000000,-295.468460
9.000000,0.800000,935.000000,-317.444635
9.000000,0.800000,940.000000,-343.306582
9.000000,0.800000,945.000000,-373.188883
9.000000,0.800000,950.000000,-407.153613
9.000000,0.900000,800.000000,-1388.138505
9.000000,0.900000,805.000000,-1264.759935
9.000000,0.900000,810.000000,-1151.415005
9.000000,0.900000,815.000000,-1047.412718
9.000000,0.900000,820.000000,-952.113950
9.000000,0.900000,825.000000,-864.956875
9.000000,0.900000,830.000000,-785.403347
9.000000,0.900000,835.000000,-712.997092
9.000000,0.900000,840.000000,-647.299180
9.000000,0.900000,845.000000,-587.918900
9.000000,0.900000,850.000000,-534.501995
9.000000,0.900000,855.000000,-486.732915
9.000000,0.900000,860.000000,-444.325859
9.000000,0.900000,865.000000,-407.011391
9.000000,0.900000,870.000000,-374.587199
9.000000,0.900000,875.000000,-346.803741
9.000000,0.900000,880.000000,-323.505469
9.000000,0.900000,885.000000,-304.524510
9.000000,0.900000,890.000000,-289.758502
9.000000,0.900000,895.000000,-279.056804
9.000000,0.900000,900.000000,-272.355601
9.000000,0.900000,905.000000,-269.576635
9.000000,0.900000,910.000000,-270.674952
9.000000,0.900000,915.000000,-275.618215
9.000000,0.900000,920.000000,-284.403700
9.000000,0.900000,925.000000,-297.035008
9.000000,0.900000,930.000000,-313.548756
9.000000,0.900000,935.000000,-334.003534
9.000000,0.900000,940.000000,-358.445180
9.000000,0.900000,945.000000,-386.989424
9.000000,0.900000,950.000000,-419.756806
9.000000,1.000000,800.000000,-1511.084937
9.000000,1.000000,805.000000,-1379.761466
9.000000,1.000000,810.000000,-1258.969690
9.000000,1.000000,815.000000,-1147.981953
9.000000,1.000000,820.000000,-1046.124935
9.000000,1.000000,825.000000,-952.807768
9.000000,1.000000,830.000000,-867.463318
9.000000,1.000000,835.000000,-789.612424
9.000000,1.000000,840.000000,-718.792938
9.000000,1.000000,845.000000,-654.593863
9.000000,1.000000,850.000000,-596.642488
9.000000,1.000000,855.000000,-544.607018
9.000000,1.000000,860.000000,-498.186677
9.000000,1.000000,865.000000,-457.099034
9.000000,1.000000,870.000000,-421.124547
9.000000,1.000000,875.000000,-390.030975
9.000000,1.000000,880.000000,-363.599474
